time,control,rewards,presence,x,y,vx,vy
913.0518884658813,1.0,0.8,1.0,182.01058959960938,8.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,295.8129577636719,8.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,323.356201171875,4.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,352.560546875,0.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,384.3005676269531,8.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,412.574462890625,8.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,442.03021240234375,0.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,471.5782775878906,4.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,498.4416809082031,0.0,20.0,0.0
913.0518884658813,1.0,0.8,1.0,526.2084350585938,0.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,186.01058959960938,8.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,299.8129577636719,8.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,327.356201171875,4.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,356.560546875,0.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,388.3005676269531,8.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,416.574462890625,8.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,446.03021240234375,0.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,475.5782775878906,4.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,502.4416809082031,0.0,20.0,0.0
913.2556216716766,1.0,1.6,1.0,530.2084350585938,0.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,190.01058959960938,8.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,303.8129577636719,8.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,331.356201171875,4.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,360.560546875,0.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,392.3005676269531,8.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,420.574462890625,8.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,450.03021240234375,0.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,479.5782775878906,4.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,506.4416809082031,0.0,20.0,0.0
913.4539625644684,1.0,2.4000000000000004,1.0,534.2084350585938,0.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,194.67726135253906,8.0,30.0,0.0
913.6475694179535,3.0,4.2,1.0,307.8129577636719,8.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,335.356201171875,4.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,364.560546875,0.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,396.3005676269531,8.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,424.574462890625,8.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,454.03021240234375,0.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,483.5782775878906,4.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,510.4416809082031,0.0,20.0,0.0
913.6475694179535,3.0,4.2,1.0,538.2084350585938,0.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,201.3439178466797,8.0,40.0,0.0
913.8403387069702,3.0,7.4,1.0,311.8129577636719,8.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,339.356201171875,4.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,369.2272033691406,0.0,25.0,0.0
913.8403387069702,3.0,7.4,1.0,400.3005676269531,8.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,428.574462890625,8.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,458.6968688964844,0.0,25.0,0.0
913.8403387069702,3.0,7.4,1.0,487.5782775878906,4.0,20.0,0.0
913.8403387069702,3.0,7.4,1.0,515.1083374023438,0.0,25.0,0.0
913.8403387069702,3.0,7.4,1.0,542.8750610351562,0.0,25.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,210.01058959960938,8.0,50.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,315.8129577636719,8.0,20.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,343.356201171875,4.0,20.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,374.2272033691406,0.0,25.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,404.3005676269531,8.0,20.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,432.574462890625,8.0,20.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,463.6968688964844,0.0,25.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,491.5782775878906,4.0,20.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,520.1083374023438,0.0,25.0,0.0
914.0525720119476,1.0,12.400000000000002,1.0,547.8750610351562,0.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,220.01058959960938,8.0,50.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,320.4796447753906,8.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,347.356201171875,4.0,20.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,379.2272033691406,0.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,408.96722412109375,8.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,437.24114990234375,8.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,468.6968688964844,0.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,495.5782775878906,4.0,20.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,525.1083374023438,0.0,25.0,0.0
914.2403211593628,3.0,17.400000000000006,1.0,552.8750610351562,0.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,230.67726135253906,8.0,60.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,325.4796447753906,8.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,351.356201171875,4.0,20.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,384.2272033691406,0.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,413.96722412109375,8.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,442.24114990234375,8.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,473.6968688964844,0.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,499.5782775878906,4.0,20.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,530.1083374023438,0.0,25.0,0.0
914.4394414424896,1.0,24.60000000000001,1.0,557.8750610351562,0.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,242.67726135253906,8.0,60.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,330.4796447753906,8.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,355.356201171875,4.0,20.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,389.2272033691406,0.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,418.96722412109375,8.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,447.24114990234375,8.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,478.6968688964844,0.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,503.5782775878906,4.0,20.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,535.1083374023438,0.0,25.0,0.0
914.6477289199829,1.0,31.80000000000001,1.0,562.8750610351562,0.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,254.67726135253906,8.0,60.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,335.4796447753906,8.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,359.356201171875,4.0,20.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,394.2272033691406,0.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,423.96722412109375,8.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,452.24114990234375,8.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,483.6968688964844,0.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,507.5782775878906,4.0,20.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,540.1083374023438,0.0,25.0,0.0
914.8493735790253,1.0,39.000000000000014,1.0,567.8750610351562,0.0,25.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,266.5404968261719,6.307119846343994,58.71055603027344,-12.372169494628906
915.046168088913,0.0,46.20000000000002,1.0,340.4796447753906,8.0,25.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,363.356201171875,4.0,20.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,398.560546875,0.0,20.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,428.96722412109375,8.0,25.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,457.24114990234375,8.0,25.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,488.03021240234375,0.0,20.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,511.5782775878906,4.0,20.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,544.441650390625,0.0,20.0,0.0
915.046168088913,0.0,46.20000000000002,1.0,572.2084350585938,0.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,278.3406982421875,4.141665935516357,59.423057556152344,-8.300616264343262
915.2476224899292,1.0,53.40000000000002,1.0,345.4796447753906,8.0,25.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,367.356201171875,4.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,402.560546875,0.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,433.96722412109375,8.0,25.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,462.24114990234375,8.0,25.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,492.03021240234375,0.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,515.5782470703125,4.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,548.441650390625,0.0,20.0,0.0
915.2476224899292,1.0,53.40000000000002,1.0,576.2084350585938,0.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,290.30316162109375,3.2743754386901855,59.98712158203125,-1.243032693862915
915.4470951557159,1.0,60.60000000000002,1.0,350.4796447753906,8.0,25.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,371.356201171875,4.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,406.560546875,0.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,438.96722412109375,8.0,25.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,467.24114990234375,8.0,25.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,496.03021240234375,0.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,519.5782470703125,4.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,552.441650390625,0.0,20.0,0.0
915.4470951557159,1.0,60.60000000000002,1.0,580.2084350585938,0.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,302.3005065917969,3.4559969902038574,59.96292495727539,2.108971357345581
915.6474611759186,0.0,67.80000000000003,1.0,355.4796447753906,8.0,25.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,375.356201171875,4.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,410.560546875,0.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,443.96722412109375,8.0,25.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,472.24114990234375,8.0,25.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,500.03021240234375,0.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,523.5782470703125,4.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,556.441650390625,0.0,20.0,0.0
915.6474611759186,0.0,67.80000000000003,1.0,584.2084350585938,0.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,314.2171630859375,2.200521230697632,59.07661437988281,-10.485880851745605
915.848227262497,1.0,75.00000000000003,1.0,360.4796447753906,8.0,25.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,379.356201171875,4.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,414.560546875,0.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,448.96722412109375,8.0,25.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,477.24114990234375,8.0,25.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,504.03021240234375,0.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,527.5782470703125,4.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,560.441650390625,0.0,20.0,0.0
915.848227262497,1.0,75.00000000000003,1.0,588.2084350585938,0.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,326.05841064453125,0.26347067952156067,59.492855072021484,-7.78460168838501
916.0486662387848,1.0,82.20000000000003,1.0,366.14630126953125,8.0,30.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,383.356201171875,4.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,418.560546875,0.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,454.6338806152344,8.0,30.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,482.9078063964844,8.0,30.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,508.03021240234375,0.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,531.5782470703125,4.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,564.441650390625,0.0,20.0,0.0
916.0486662387848,1.0,82.20000000000003,1.0,592.2084350585938,0.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,338.02215576171875,-0.604213297367096,59.979522705078125,-1.5674428939819336
916.2480432987213,1.0,89.40000000000003,1.0,371.4796447753906,8.0,25.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,387.356201171875,4.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,422.560546875,0.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,459.96722412109375,8.0,25.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,488.24114990234375,8.0,25.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,512.0302124023438,0.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,535.5782470703125,4.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,568.441650390625,0.0,20.0,0.0
916.2480432987213,1.0,89.40000000000003,1.0,596.2084350585938,0.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,350.0205383300781,-0.5047940015792847,59.97578811645508,1.7043298482894897
916.4447777271271,1.0,96.60000000000004,1.0,376.4796447753906,8.0,25.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,391.356201171875,4.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,426.560546875,0.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,464.96722412109375,8.0,25.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,493.24114990234375,8.0,25.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,516.0302124023438,0.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,539.5782470703125,4.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,572.441650390625,0.0,20.0,0.0
916.4447777271271,1.0,96.60000000000004,1.0,600.2084350585938,0.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,362.0146484375,-0.12875454127788544,59.97545623779297,1.7160013914108276
916.6443910598755,1.0,103.80000000000004,1.0,381.4796447753906,8.0,25.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,395.356201171875,4.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,430.560546875,0.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,469.96722412109375,8.0,25.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,498.24114990234375,8.0,25.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,520.0302124023438,0.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,543.5782470703125,4.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,576.441650390625,0.0,20.0,0.0
916.6443910598755,1.0,103.80000000000004,1.0,604.2084350585938,0.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,374.012451171875,0.09178131073713303,59.99736785888672,0.5621998906135559
916.8332071304321,1.0,111.00000000000004,1.0,386.4796447753906,8.0,25.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,399.356201171875,4.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,434.560546875,0.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,474.96722412109375,8.0,25.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,503.24114990234375,8.0,25.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,524.0302124023438,0.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,547.5782470703125,4.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,580.441650390625,0.0,20.0,0.0
916.8332071304321,1.0,111.00000000000004,1.0,608.2084350585938,0.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,386.0123596191406,0.1082272008061409,59.999568939208984,-0.2272745668888092
917.0439431667328,3.0,118.20000000000005,1.0,391.4796447753906,8.0,25.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,403.356201171875,4.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,438.560546875,0.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,479.96722412109375,8.0,25.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,508.24114990234375,8.0,25.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,528.0302124023438,0.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,551.5782470703125,4.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,584.441650390625,0.0,20.0,0.0
917.0439431667328,3.0,118.20000000000005,1.0,612.2084350585938,0.0,20.0,0.0
