time,control,rewards,presence,x,y,vx,vy
875.8458027839661,1.0,0.8,1.0,181.49139404296875,8.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,289.05126953125,4.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,320.20733642578125,4.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,348.2308044433594,0.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,378.77508544921875,8.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,409.7279357910156,0.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,437.7734375,8.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,466.68896484375,4.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,495.5174865722656,0.0,20.0,0.0
875.8458027839661,1.0,0.8,1.0,522.9542846679688,0.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,185.49139404296875,8.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,293.05126953125,4.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,324.20733642578125,4.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,352.2308044433594,0.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,383.4417724609375,8.0,25.0,0.0
876.0355460643768,1.0,1.6,1.0,413.7279357910156,0.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,442.44012451171875,8.0,25.0,0.0
876.0355460643768,1.0,1.6,1.0,470.68896484375,4.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,499.5174865722656,0.0,20.0,0.0
876.0355460643768,1.0,1.6,1.0,526.9542846679688,0.0,20.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,190.15806579589844,8.0,30.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,297.05126953125,4.0,20.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,328.20733642578125,4.0,20.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,356.2308044433594,0.0,20.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,388.4417724609375,8.0,25.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,417.7279357910156,0.0,20.0,0.0
876.2344624996185,3.0,3.3999999999999995,1.0,447.44012451171875,8.0,25.0,0.0
